alignment	ts	sha	stage	rc
all-runs	2026-09-19T23:59:06Z	ad765b0	10-fixture-integrity	0
all-runs	2026-09-19T23:59:06Z	ad765b0	20-receipt-freshness	0
all-runs	2026-09-19T23:59:06Z	ad765b0	30-no-secrets	0
all-runs	2026-09-19T23:59:08Z	ad765b0	40-omp-compact-replay	0
all-runs	2026-09-19T23:59:09Z	ad765b0	50-house-gates	0
all-runs	2026-09-19T23:59:12Z	ad765b0	60-staged-deletion-lane	0
all-runs	2026-09-19T23:59:12Z	ad765b0	70-tests-registry-sync	0
all-runs	2026-09-19T23:59:29Z	ad765b0	80-lane-instrument-selftests	0
all-runs	2026-09-19T23:59:29Z	ad765b0	90-sidecar-verifier-wrapper	0
all-runs	2026-09-19T23:59:29Z	ad765b0	95-numerals-ratchet	0
all-runs	2026-09-19T23:59:30Z	ad765b0	96-verdict-status-agreement	0
all-runs	2026-09-19T23:59:30Z	ad765b0	97-readme-counts	0
all-runs	2026-09-20T00:00:21Z	7f28d54	10-fixture-integrity	0
all-runs	2026-09-20T00:00:21Z	7f28d54	20-receipt-freshness	0
all-runs	2026-09-20T00:00:21Z	7f28d54	30-no-secrets	0
all-runs	2026-09-20T00:00:22Z	7f28d54	40-omp-compact-replay	0
all-runs	2026-09-20T00:00:22Z	7f28d54	50-house-gates	0
all-runs	2026-09-20T00:00:23Z	7f28d54	10-fixture-integrity	0
all-runs	2026-09-20T00:00:23Z	7f28d54	20-receipt-freshness	0
all-runs	2026-09-20T00:00:23Z	7f28d54	30-no-secrets	0
all-runs	2026-09-20T00:00:24Z	7f28d54	40-omp-compact-replay	0
all-runs	2026-09-20T00:00:25Z	7f28d54	50-house-gates	0
all-runs	2026-09-20T00:00:25Z	7f28d54	60-staged-deletion-lane	0
all-runs	2026-09-20T00:00:25Z	7f28d54	70-tests-registry-sync	0
all-runs	2026-09-20T00:00:27Z	7f28d54	60-staged-deletion-lane	0
all-runs	2026-09-20T00:00:27Z	7f28d54	70-tests-registry-sync	0
all-runs	2026-09-20T00:00:42Z	7f28d54	80-lane-instrument-selftests	0
all-runs	2026-09-20T00:00:42Z	7f28d54	90-sidecar-verifier-wrapper	0
all-runs	2026-09-20T00:00:42Z	7f28d54	95-numerals-ratchet	0
all-runs	2026-09-20T00:00:42Z	7f28d54	96-verdict-status-agreement	0
all-runs	2026-09-20T00:00:43Z	7f28d54	97-readme-counts	0
all-runs	2026-09-20T00:00:44Z	7f28d54	80-lane-instrument-selftests	0
all-runs	2026-09-20T00:00:44Z	7f28d54	90-sidecar-verifier-wrapper	0
all-runs	2026-09-20T00:00:45Z	7f28d54	95-numerals-ratchet	0
all-runs	2026-09-20T00:00:45Z	7f28d54	96-verdict-status-agreement	0
all-runs	2026-09-20T00:00:45Z	7f28d54	97-readme-counts	0
all-runs	2026-09-20T00:03:12Z	1effd4e	10-fixture-integrity	0
all-runs	2026-09-20T00:03:12Z	1effd4e	20-receipt-freshness	0
all-runs	2026-09-20T00:03:12Z	1effd4e	30-no-secrets	0
all-runs	2026-09-20T00:03:13Z	1effd4e	40-omp-compact-replay	0
all-runs	2026-09-20T00:03:14Z	1effd4e	50-house-gates	0
all-runs	2026-09-20T00:03:17Z	1effd4e	60-staged-deletion-lane	0
all-runs	2026-09-20T00:03:17Z	1effd4e	70-tests-registry-sync	0
all-runs	2026-09-20T00:03:38Z	1effd4e	80-lane-instrument-selftests	0
all-runs	2026-09-20T00:03:38Z	1effd4e	90-sidecar-verifier-wrapper	0
all-runs	2026-09-20T00:03:38Z	1effd4e	95-numerals-ratchet	0
all-runs	2026-09-20T00:03:38Z	1effd4e	96-verdict-status-agreement	0
all-runs	2026-09-20T00:03:38Z	1effd4e	97-readme-counts	0
all-runs	2026-09-20T00:06:21Z	48eecdf	10-fixture-integrity	0
all-runs	2026-09-20T00:06:21Z	48eecdf	20-receipt-freshness	0
all-runs	2026-09-20T00:06:21Z	48eecdf	30-no-secrets	0
all-runs	2026-09-20T00:06:22Z	48eecdf	40-omp-compact-replay	0
all-runs	2026-09-20T00:06:23Z	48eecdf	50-house-gates	0
all-runs	2026-09-20T00:06:26Z	48eecdf	60-staged-deletion-lane	0
all-runs	2026-09-20T00:06:26Z	48eecdf	70-tests-registry-sync	1
all-runs	2026-09-20T00:06:45Z	48eecdf	80-lane-instrument-selftests	1
all-runs	2026-09-20T00:06:45Z	48eecdf	90-sidecar-verifier-wrapper	0
all-runs	2026-09-20T00:06:45Z	48eecdf	95-numerals-ratchet	0
all-runs	2026-09-20T00:06:45Z	48eecdf	96-verdict-status-agreement	0
all-runs	2026-09-20T00:06:45Z	48eecdf	97-readme-counts	0
all-runs	2026-09-20T00:07:45Z	d24a9fa	10-fixture-integrity	0
all-runs	2026-09-20T00:07:46Z	d24a9fa	20-receipt-freshness	0
all-runs	2026-09-20T00:07:46Z	d24a9fa	30-no-secrets	0
all-runs	2026-09-20T00:07:47Z	d24a9fa	40-omp-compact-replay	0
all-runs	2026-09-20T00:07:47Z	d24a9fa	50-house-gates	0
all-runs	2026-09-20T00:07:50Z	d24a9fa	60-staged-deletion-lane	0
all-runs	2026-09-20T00:07:50Z	d24a9fa	70-tests-registry-sync	0
all-runs	2026-09-20T00:08:08Z	d24a9fa	80-lane-instrument-selftests	0
all-runs	2026-09-20T00:08:09Z	d24a9fa	90-sidecar-verifier-wrapper	0
all-runs	2026-09-20T00:08:09Z	d24a9fa	95-numerals-ratchet	0
all-runs	2026-09-20T00:08:09Z	d24a9fa	96-verdict-status-agreement	0
all-runs	2026-09-20T00:08:09Z	d24a9fa	97-readme-counts	0
all-runs	2026-09-20T00:14:38Z	5c750d8	10-fixture-integrity	0
all-runs	2026-09-20T00:14:38Z	5c750d8	20-receipt-freshness	0
all-runs	2026-09-20T00:14:38Z	5c750d8	30-no-secrets	0
all-runs	2026-09-20T00:14:40Z	5c750d8	40-omp-compact-replay	0
all-runs	2026-09-20T00:14:40Z	5c750d8	50-house-gates	0
all-runs	2026-09-20T00:14:44Z	5c750d8	60-staged-deletion-lane	0
all-runs	2026-09-20T00:14:44Z	5c750d8	70-tests-registry-sync	0
all-runs	2026-09-20T00:15:02Z	5c750d8	80-lane-instrument-selftests	0
all-runs	2026-09-20T00:15:03Z	5c750d8	90-sidecar-verifier-wrapper	0
all-runs	2026-09-20T00:15:03Z	5c750d8	95-numerals-ratchet	0
all-runs	2026-09-20T00:15:03Z	5c750d8	96-verdict-status-agreement	0
all-runs	2026-09-20T00:15:03Z	5c750d8	97-readme-counts	0
all-runs	2026-09-20T00:16:16Z	5c750d8	10-fixture-integrity	0
all-runs	2026-09-20T00:16:16Z	5c750d8	20-receipt-freshness	0
all-runs	2026-09-20T00:16:16Z	5c750d8	30-no-secrets	0
all-runs	2026-09-20T00:16:17Z	5c750d8	40-omp-compact-replay	0
all-runs	2026-09-20T00:16:18Z	5c750d8	50-house-gates	0
all-runs	2026-09-20T00:16:21Z	5c750d8	60-staged-deletion-lane	0
all-runs	2026-09-20T00:16:21Z	5c750d8	70-tests-registry-sync	0
all-runs	2026-09-20T00:16:37Z	5c750d8	80-lane-instrument-selftests	0
all-runs	2026-09-20T00:16:37Z	5c750d8	90-sidecar-verifier-wrapper	0
all-runs	2026-09-20T00:16:37Z	5c750d8	95-numerals-ratchet	0
all-runs	2026-09-20T00:16:37Z	5c750d8	96-verdict-status-agreement	0
all-runs	2026-09-20T00:16:37Z	5c750d8	97-readme-counts	0
all-runs	2026-09-20T00:20:38Z	2f946ea	10-fixture-integrity	0
all-runs	2026-09-20T00:20:38Z	2f946ea	20-receipt-freshness	0
all-runs	2026-09-20T00:20:38Z	2f946ea	30-no-secrets	0
all-runs	2026-09-20T00:20:39Z	2f946ea	40-omp-compact-replay	0
all-runs	2026-09-20T00:20:39Z	2f946ea	50-house-gates	0
all-runs	2026-09-20T00:20:42Z	2f946ea	60-staged-deletion-lane	0
all-runs	2026-09-20T00:20:42Z	2f946ea	70-tests-registry-sync	0
all-runs	2026-09-20T00:20:59Z	2f946ea	80-lane-instrument-selftests	0
all-runs	2026-09-20T00:20:59Z	2f946ea	90-sidecar-verifier-wrapper	0
all-runs	2026-09-20T00:20:59Z	2f946ea	95-numerals-ratchet	0
all-runs	2026-09-20T00:20:59Z	2f946ea	96-verdict-status-agreement	0
all-runs	2026-09-20T00:20:59Z	2f946ea	97-readme-counts	0
all-runs	2026-09-20T00:22:26Z	6f67b0b	10-fixture-integrity	0
all-runs	2026-09-20T00:22:26Z	6f67b0b	20-receipt-freshness	0
all-runs	2026-09-20T00:22:26Z	6f67b0b	30-no-secrets	0
all-runs	2026-09-20T00:22:27Z	6f67b0b	40-omp-compact-replay	0
all-runs	2026-09-20T00:22:28Z	6f67b0b	50-house-gates	0
all-runs	2026-09-20T00:22:30Z	6f67b0b	60-staged-deletion-lane	0
all-runs	2026-09-20T00:22:31Z	6f67b0b	70-tests-registry-sync	0
all-runs	2026-09-20T00:22:48Z	6f67b0b	80-lane-instrument-selftests	0
all-runs	2026-09-20T00:22:48Z	6f67b0b	90-sidecar-verifier-wrapper	0
all-runs	2026-09-20T00:22:48Z	6f67b0b	95-numerals-ratchet	0
all-runs	2026-09-20T00:22:48Z	6f67b0b	96-verdict-status-agreement	0
all-runs	2026-09-20T00:22:48Z	6f67b0b	97-readme-counts	0
all-runs	2026-09-20T00:36:04Z	c6b77b8	10-fixture-integrity	0
all-runs	2026-09-20T00:36:04Z	c6b77b8	20-receipt-freshness	0
all-runs	2026-09-20T00:36:04Z	c6b77b8	30-no-secrets	0
all-runs	2026-09-20T00:36:05Z	c6b77b8	40-omp-compact-replay	0
all-runs	2026-09-20T00:36:06Z	c6b77b8	50-house-gates	0
all-runs	2026-09-20T00:36:09Z	c6b77b8	60-staged-deletion-lane	0
all-runs	2026-09-20T00:36:09Z	c6b77b8	70-tests-registry-sync	0
all-runs	2026-09-20T00:36:27Z	c6b77b8	80-lane-instrument-selftests	0
all-runs	2026-09-20T00:36:27Z	c6b77b8	90-sidecar-verifier-wrapper	0
all-runs	2026-09-20T00:36:27Z	c6b77b8	95-numerals-ratchet	0
all-runs	2026-09-20T00:36:27Z	c6b77b8	96-verdict-status-agreement	0
all-runs	2026-09-20T00:36:27Z	c6b77b8	97-readme-counts	0
all-runs	2026-09-20T00:36:59Z	c6b77b8	10-fixture-integrity	0
all-runs	2026-09-20T00:36:59Z	c6b77b8	20-receipt-freshness	0
all-runs	2026-09-20T00:36:59Z	c6b77b8	30-no-secrets	0
all-runs	2026-09-20T00:37:00Z	c6b77b8	40-omp-compact-replay	0
all-runs	2026-09-20T00:37:01Z	c6b77b8	50-house-gates	0
all-runs	2026-09-20T00:37:03Z	c6b77b8	60-staged-deletion-lane	0
all-runs	2026-09-20T00:37:04Z	c6b77b8	70-tests-registry-sync	0
all-runs	2026-09-20T00:37:20Z	c6b77b8	80-lane-instrument-selftests	0
all-runs	2026-09-20T00:37:20Z	c6b77b8	90-sidecar-verifier-wrapper	0
all-runs	2026-09-20T00:37:20Z	c6b77b8	95-numerals-ratchet	0
all-runs	2026-09-20T00:37:20Z	c6b77b8	96-verdict-status-agreement	0
all-runs	2026-09-20T00:37:20Z	c6b77b8	97-readme-counts	0
all-runs	2026-09-20T00:38:18Z	1f1cf55	10-fixture-integrity	0
all-runs	2026-09-20T00:38:18Z	1f1cf55	20-receipt-freshness	0
all-runs	2026-09-20T00:38:18Z	1f1cf55	30-no-secrets	0
all-runs	2026-09-20T00:38:19Z	1f1cf55	40-omp-compact-replay	0
all-runs	2026-09-20T00:38:19Z	1f1cf55	50-house-gates	0
all-runs	2026-09-20T00:38:22Z	1f1cf55	60-staged-deletion-lane	0
all-runs	2026-09-20T00:38:22Z	1f1cf55	70-tests-registry-sync	0
all-runs	2026-09-20T00:38:38Z	1f1cf55	80-lane-instrument-selftests	0
all-runs	2026-09-20T00:38:38Z	1f1cf55	90-sidecar-verifier-wrapper	0
all-runs	2026-09-20T00:38:38Z	1f1cf55	95-numerals-ratchet	0
all-runs	2026-09-20T00:38:38Z	1f1cf55	96-verdict-status-agreement	0
all-runs	2026-09-20T00:38:38Z	1f1cf55	97-readme-counts	0
all-runs	2026-09-20T00:38:42Z	83e9055	10-fixture-integrity	0
all-runs	2026-09-20T00:38:43Z	83e9055	20-receipt-freshness	0
all-runs	2026-09-20T00:38:43Z	83e9055	30-no-secrets	0
all-runs	2026-09-20T00:38:44Z	83e9055	40-omp-compact-replay	0
all-runs	2026-09-20T00:38:44Z	83e9055	50-house-gates	0
all-runs	2026-09-20T00:38:47Z	83e9055	60-staged-deletion-lane	0
all-runs	2026-09-20T00:38:47Z	83e9055	70-tests-registry-sync	0
all-runs	2026-09-20T00:39:03Z	83e9055	80-lane-instrument-selftests	0
all-runs	2026-09-20T00:39:03Z	83e9055	90-sidecar-verifier-wrapper	0
all-runs	2026-09-20T00:39:03Z	83e9055	95-numerals-ratchet	0
all-runs	2026-09-20T00:39:03Z	83e9055	96-verdict-status-agreement	0
all-runs	2026-09-20T00:39:03Z	83e9055	97-readme-counts	0
all-runs	2026-09-20T00:40:28Z	d2e815c	10-fixture-integrity	0
all-runs	2026-09-20T00:40:28Z	d2e815c	20-receipt-freshness	0
all-runs	2026-09-20T00:40:28Z	d2e815c	30-no-secrets	0
all-runs	2026-09-20T00:40:29Z	d2e815c	40-omp-compact-replay	0
all-runs	2026-09-20T00:40:29Z	d2e815c	50-house-gates	0
all-runs	2026-09-20T00:40:32Z	d2e815c	60-staged-deletion-lane	0
all-runs	2026-09-20T00:40:32Z	d2e815c	70-tests-registry-sync	0
all-runs	2026-09-20T00:40:49Z	d2e815c	80-lane-instrument-selftests	0
all-runs	2026-09-20T00:40:49Z	d2e815c	90-sidecar-verifier-wrapper	0
all-runs	2026-09-20T00:40:49Z	d2e815c	95-numerals-ratchet	0
all-runs	2026-09-20T00:40:49Z	d2e815c	96-verdict-status-agreement	0
all-runs	2026-09-20T00:40:50Z	d2e815c	97-readme-counts	0
all-runs	2026-09-20T00:42:19Z	d2e815c	10-fixture-integrity	0
all-runs	2026-09-20T00:42:19Z	d2e815c	20-receipt-freshness	0
all-runs	2026-09-20T00:42:19Z	d2e815c	30-no-secrets	0
all-runs	2026-09-20T00:42:20Z	d2e815c	40-omp-compact-replay	0
all-runs	2026-09-20T00:42:21Z	d2e815c	50-house-gates	0
all-runs	2026-09-20T00:42:23Z	d2e815c	60-staged-deletion-lane	0
all-runs	2026-09-20T00:42:24Z	d2e815c	70-tests-registry-sync	0
all-runs	2026-09-20T00:42:41Z	d2e815c	80-lane-instrument-selftests	0
all-runs	2026-09-20T00:42:41Z	d2e815c	90-sidecar-verifier-wrapper	0
all-runs	2026-09-20T00:42:42Z	d2e815c	95-numerals-ratchet	0
all-runs	2026-09-20T00:42:42Z	d2e815c	96-verdict-status-agreement	0
all-runs	2026-09-20T00:42:42Z	d2e815c	97-readme-counts	0
all-runs	2026-09-20T00:46:09Z	48f834b	10-fixture-integrity	0
all-runs	2026-09-20T00:46:09Z	48f834b	20-receipt-freshness	0
all-runs	2026-09-20T00:46:09Z	48f834b	30-no-secrets	0
all-runs	2026-09-20T00:46:10Z	48f834b	40-omp-compact-replay	0
all-runs	2026-09-20T00:46:10Z	48f834b	50-house-gates	0
all-runs	2026-09-20T00:46:13Z	48f834b	60-staged-deletion-lane	0
all-runs	2026-09-20T00:46:13Z	48f834b	70-tests-registry-sync	1
all-runs	2026-09-20T00:46:29Z	48f834b	80-lane-instrument-selftests	1
all-runs	2026-09-20T00:46:29Z	48f834b	90-sidecar-verifier-wrapper	0
all-runs	2026-09-20T00:46:29Z	48f834b	95-numerals-ratchet	0
all-runs	2026-09-20T00:46:29Z	48f834b	96-verdict-status-agreement	0
all-runs	2026-09-20T00:46:29Z	48f834b	97-readme-counts	0
all-runs	2026-09-20T00:47:02Z	48f834b	10-fixture-integrity	0
all-runs	2026-09-20T00:47:02Z	48f834b	20-receipt-freshness	0
all-runs	2026-09-20T00:47:02Z	48f834b	30-no-secrets	0
all-runs	2026-09-20T00:47:03Z	48f834b	40-omp-compact-replay	0
all-runs	2026-09-20T00:47:03Z	48f834b	50-house-gates	0
all-runs	2026-09-20T00:47:06Z	48f834b	60-staged-deletion-lane	0
all-runs	2026-09-20T00:47:06Z	48f834b	70-tests-registry-sync	0
all-runs	2026-09-20T00:47:22Z	48f834b	80-lane-instrument-selftests	0
all-runs	2026-09-20T00:47:22Z	48f834b	90-sidecar-verifier-wrapper	0
all-runs	2026-09-20T00:47:22Z	48f834b	95-numerals-ratchet	0
all-runs	2026-09-20T00:47:22Z	48f834b	96-verdict-status-agreement	0
all-runs	2026-09-20T00:47:22Z	48f834b	97-readme-counts	0
all-runs	2026-09-20T00:49:32Z	cbd1d60	10-fixture-integrity	0
all-runs	2026-09-20T00:49:32Z	cbd1d60	20-receipt-freshness	0
all-runs	2026-09-20T00:49:32Z	cbd1d60	30-no-secrets	0
all-runs	2026-09-20T00:49:33Z	cbd1d60	40-omp-compact-replay	0
all-runs	2026-09-20T00:49:34Z	cbd1d60	50-house-gates	0
all-runs	2026-09-20T00:49:37Z	cbd1d60	60-staged-deletion-lane	0
all-runs	2026-09-20T00:49:37Z	cbd1d60	70-tests-registry-sync	0
all-runs	2026-09-20T00:49:54Z	cbd1d60	80-lane-instrument-selftests	0
all-runs	2026-09-20T00:49:54Z	cbd1d60	90-sidecar-verifier-wrapper	0
all-runs	2026-09-20T00:49:54Z	cbd1d60	95-numerals-ratchet	0
all-runs	2026-09-20T00:49:54Z	cbd1d60	96-verdict-status-agreement	0
all-runs	2026-09-20T00:49:54Z	cbd1d60	97-readme-counts	0
all-runs	2026-09-20T00:59:06Z	1143dec	10-fixture-integrity	0
all-runs	2026-09-20T00:59:06Z	1143dec	20-receipt-freshness	0
all-runs	2026-09-20T00:59:06Z	1143dec	30-no-secrets	0
all-runs	2026-09-20T00:59:07Z	1143dec	40-omp-compact-replay	0
all-runs	2026-09-20T00:59:07Z	1143dec	50-house-gates	0
all-runs	2026-09-20T00:59:10Z	1143dec	60-staged-deletion-lane	0
all-runs	2026-09-20T00:59:10Z	1143dec	70-tests-registry-sync	0
all-runs	2026-09-20T00:59:26Z	1143dec	80-lane-instrument-selftests	0
all-runs	2026-09-20T00:59:26Z	1143dec	90-sidecar-verifier-wrapper	0
all-runs	2026-09-20T00:59:27Z	1143dec	95-numerals-ratchet	0
all-runs	2026-09-20T00:59:27Z	1143dec	96-verdict-status-agreement	0
all-runs	2026-09-20T00:59:27Z	1143dec	97-readme-counts	0
all-runs	2026-09-20T01:02:13Z	455e3e2	10-fixture-integrity	0
all-runs	2026-09-20T01:02:13Z	455e3e2	20-receipt-freshness	0
all-runs	2026-09-20T01:02:13Z	455e3e2	30-no-secrets	0
all-runs	2026-09-20T01:02:14Z	455e3e2	40-omp-compact-replay	0
all-runs	2026-09-20T01:02:15Z	455e3e2	50-house-gates	0
all-runs	2026-09-20T01:02:18Z	455e3e2	60-staged-deletion-lane	0
all-runs	2026-09-20T01:02:18Z	455e3e2	70-tests-registry-sync	0
all-runs	2026-09-20T01:02:34Z	455e3e2	80-lane-instrument-selftests	0
all-runs	2026-09-20T01:02:34Z	455e3e2	90-sidecar-verifier-wrapper	0
all-runs	2026-09-20T01:02:34Z	455e3e2	95-numerals-ratchet	0
all-runs	2026-09-20T01:02:34Z	455e3e2	96-verdict-status-agreement	0
all-runs	2026-09-20T01:02:34Z	455e3e2	97-readme-counts	0
all-runs	2026-09-20T01:24:02Z	4cbc7b5	10-fixture-integrity	0
all-runs	2026-09-20T01:24:02Z	4cbc7b5	20-receipt-freshness	0
all-runs	2026-09-20T01:24:02Z	4cbc7b5	30-no-secrets	0
all-runs	2026-09-20T01:24:03Z	4cbc7b5	40-omp-compact-replay	0
all-runs	2026-09-20T01:24:03Z	4cbc7b5	50-house-gates	0
all-runs	2026-09-20T01:24:07Z	4cbc7b5	60-staged-deletion-lane	0
all-runs	2026-09-20T01:24:07Z	4cbc7b5	70-tests-registry-sync	0
all-runs	2026-09-20T01:24:23Z	4cbc7b5	80-lane-instrument-selftests	0
all-runs	2026-09-20T01:24:23Z	4cbc7b5	90-sidecar-verifier-wrapper	0
all-runs	2026-09-20T01:24:24Z	4cbc7b5	95-numerals-ratchet	0
all-runs	2026-09-20T01:24:24Z	4cbc7b5	96-verdict-status-agreement	0
all-runs	2026-09-20T01:24:24Z	4cbc7b5	97-readme-counts	0
all-runs	2026-09-20T01:42:54Z	2e19de8	10-fixture-integrity	0
all-runs	2026-09-20T01:42:54Z	2e19de8	20-receipt-freshness	0
all-runs	2026-09-20T01:42:54Z	2e19de8	30-no-secrets	0
all-runs	2026-09-20T01:42:55Z	2e19de8	40-omp-compact-replay	0
all-runs	2026-09-20T01:42:56Z	2e19de8	50-house-gates	0
all-runs	2026-09-20T01:43:00Z	2e19de8	60-staged-deletion-lane	0
all-runs	2026-09-20T01:43:00Z	2e19de8	70-tests-registry-sync	0
all-runs	2026-09-20T01:43:16Z	2e19de8	80-lane-instrument-selftests	0
all-runs	2026-09-20T01:43:16Z	2e19de8	90-sidecar-verifier-wrapper	0
all-runs	2026-09-20T01:43:17Z	2e19de8	95-numerals-ratchet	0
all-runs	2026-09-20T01:43:17Z	2e19de8	96-verdict-status-agreement	0
all-runs	2026-09-20T01:43:17Z	2e19de8	97-readme-counts	0
all-runs	2026-09-20T01:50:35Z	79333f7	10-fixture-integrity	0
all-runs	2026-09-20T01:50:35Z	79333f7	20-receipt-freshness	0
all-runs	2026-09-20T01:50:35Z	79333f7	30-no-secrets	0
all-runs	2026-09-20T01:50:36Z	79333f7	40-omp-compact-replay	0
all-runs	2026-09-20T01:50:37Z	79333f7	50-house-gates	0
all-runs	2026-09-20T01:50:40Z	79333f7	60-staged-deletion-lane	0
all-runs	2026-09-20T01:50:40Z	79333f7	70-tests-registry-sync	0
all-runs	2026-09-20T01:50:56Z	79333f7	80-lane-instrument-selftests	0
all-runs	2026-09-20T01:50:56Z	79333f7	90-sidecar-verifier-wrapper	0
all-runs	2026-09-20T01:50:56Z	79333f7	95-numerals-ratchet	0
all-runs	2026-09-20T01:50:56Z	79333f7	96-verdict-status-agreement	0
all-runs	2026-09-20T01:50:56Z	79333f7	97-readme-counts	0
all-runs	2026-09-20T02:05:16Z	3097181	10-fixture-integrity	0
all-runs	2026-09-20T02:05:16Z	3097181	20-receipt-freshness	0
all-runs	2026-09-20T02:05:16Z	3097181	30-no-secrets	0
all-runs	2026-09-20T02:05:17Z	3097181	40-omp-compact-replay	0
all-runs	2026-09-20T02:05:18Z	3097181	50-house-gates	0
all-runs	2026-09-20T02:05:21Z	3097181	60-staged-deletion-lane	0
all-runs	2026-09-20T02:05:21Z	3097181	70-tests-registry-sync	0
all-runs	2026-09-20T02:05:38Z	3097181	80-lane-instrument-selftests	0
all-runs	2026-09-20T02:05:38Z	3097181	90-sidecar-verifier-wrapper	0
all-runs	2026-09-20T02:05:38Z	3097181	95-numerals-ratchet	0
all-runs	2026-09-20T02:05:39Z	3097181	96-verdict-status-agreement	0
all-runs	2026-09-20T02:05:39Z	3097181	97-readme-counts	0
all-runs	2026-09-20T02:06:32Z	3097181	10-fixture-integrity	0
all-runs	2026-09-20T02:06:32Z	3097181	20-receipt-freshness	0
all-runs	2026-09-20T02:06:32Z	3097181	30-no-secrets	0
all-runs	2026-09-20T02:06:33Z	3097181	40-omp-compact-replay	0
all-runs	2026-09-20T02:06:33Z	3097181	50-house-gates	0
all-runs	2026-09-20T02:06:37Z	3097181	60-staged-deletion-lane	0
all-runs	2026-09-20T02:06:37Z	3097181	70-tests-registry-sync	0
all-runs	2026-09-20T02:06:54Z	3097181	80-lane-instrument-selftests	0
all-runs	2026-09-20T02:06:54Z	3097181	90-sidecar-verifier-wrapper	0
all-runs	2026-09-20T02:06:54Z	3097181	95-numerals-ratchet	0
all-runs	2026-09-20T02:06:54Z	3097181	96-verdict-status-agreement	0
all-runs	2026-09-20T02:06:54Z	3097181	97-readme-counts	0
all-runs	2026-09-20T02:08:16Z	7e34898	10-fixture-integrity	0
all-runs	2026-09-20T02:08:16Z	7e34898	20-receipt-freshness	0
all-runs	2026-09-20T02:08:16Z	7e34898	30-no-secrets	0
all-runs	2026-09-20T02:08:17Z	7e34898	40-omp-compact-replay	0
all-runs	2026-09-20T02:08:17Z	7e34898	50-house-gates	0
all-runs	2026-09-20T02:08:21Z	7e34898	60-staged-deletion-lane	0
all-runs	2026-09-20T02:08:21Z	7e34898	70-tests-registry-sync	0
all-runs	2026-09-20T02:08:38Z	7e34898	80-lane-instrument-selftests	0
all-runs	2026-09-20T02:08:38Z	7e34898	90-sidecar-verifier-wrapper	0
all-runs	2026-09-20T02:08:39Z	7e34898	95-numerals-ratchet	0
all-runs	2026-09-20T02:08:39Z	7e34898	96-verdict-status-agreement	0
all-runs	2026-09-20T02:08:39Z	7e34898	97-readme-counts	0
all-runs	2026-09-20T02:23:09Z	c4b4352	10-fixture-integrity	0
all-runs	2026-09-20T02:23:09Z	c4b4352	20-receipt-freshness	0
all-runs	2026-09-20T02:23:09Z	c4b4352	30-no-secrets	0
all-runs	2026-09-20T02:23:10Z	c4b4352	40-omp-compact-replay	0
all-runs	2026-09-20T02:23:10Z	c4b4352	50-house-gates	0
all-runs	2026-09-20T02:23:13Z	c4b4352	60-staged-deletion-lane	0
all-runs	2026-09-20T02:23:13Z	c4b4352	70-tests-registry-sync	0
all-runs	2026-09-20T02:23:29Z	c4b4352	80-lane-instrument-selftests	0
all-runs	2026-09-20T02:23:29Z	c4b4352	90-sidecar-verifier-wrapper	0
all-runs	2026-09-20T02:23:29Z	c4b4352	95-numerals-ratchet	0
all-runs	2026-09-20T02:23:30Z	c4b4352	96-verdict-status-agreement	0
all-runs	2026-09-20T02:23:30Z	c4b4352	97-readme-counts	0
all-runs	2026-09-20T02:54:35Z	14f5c9c	10-fixture-integrity	0
all-runs	2026-09-20T02:54:35Z	14f5c9c	20-receipt-freshness	0
all-runs	2026-09-20T02:54:35Z	14f5c9c	30-no-secrets	0
all-runs	2026-09-20T02:54:36Z	14f5c9c	40-omp-compact-replay	0
all-runs	2026-09-20T02:54:37Z	14f5c9c	50-house-gates	0
all-runs	2026-09-20T02:54:39Z	14f5c9c	60-staged-deletion-lane	0
all-runs	2026-09-20T02:54:40Z	14f5c9c	70-tests-registry-sync	0
all-runs	2026-09-20T02:54:55Z	14f5c9c	80-lane-instrument-selftests	0
all-runs	2026-09-20T02:54:55Z	14f5c9c	90-sidecar-verifier-wrapper	0
all-runs	2026-09-20T02:54:56Z	14f5c9c	95-numerals-ratchet	0
all-runs	2026-09-20T02:54:56Z	14f5c9c	96-verdict-status-agreement	0
all-runs	2026-09-20T02:54:56Z	14f5c9c	97-readme-counts	0
all-runs	2026-09-20T03:07:56Z	b3551a9	10-fixture-integrity	0
all-runs	2026-09-20T03:07:56Z	b3551a9	20-receipt-freshness	0
all-runs	2026-09-20T03:07:56Z	b3551a9	30-no-secrets	0
all-runs	2026-09-20T03:07:57Z	b3551a9	40-omp-compact-replay	0
all-runs	2026-09-20T03:07:57Z	b3551a9	50-house-gates	0
all-runs	2026-09-20T03:08:01Z	b3551a9	60-staged-deletion-lane	0
all-runs	2026-09-20T03:08:01Z	b3551a9	70-tests-registry-sync	0
all-runs	2026-09-20T03:08:18Z	b3551a9	80-lane-instrument-selftests	0
all-runs	2026-09-20T03:08:18Z	b3551a9	90-sidecar-verifier-wrapper	0
all-runs	2026-09-20T03:08:18Z	b3551a9	95-numerals-ratchet	0
all-runs	2026-09-20T03:08:18Z	b3551a9	96-verdict-status-agreement	0
all-runs	2026-09-20T03:08:18Z	b3551a9	97-readme-counts	0
all-runs	2026-09-20T03:12:19Z	033d61f	10-fixture-integrity	0
